Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/12/2019,559,559,559,559,-7.25,-1.28%,0,0
06/11/2019,566.25,566.25,566.25,566.25,-1,-0.18%,0,0
06/10/2019,567.25,567.25,567.25,567.25,-4.25,-0.74%,0,0
06/07/2019,571.5,571.5,571.5,571.5,-2.5,-0.44%,0,0
06/06/2019,574,574,574,574,0,0.00%,0,0
06/05/2019,574,574,574,574,0,0.00%,0,0
06/04/2019,574,574,574,574,5.75,+1.01%,0,0
06/03/2019,568.25,568.25,568.25,568.25,-0.5,-0.09%,0,0
05/31/2019,568.75,568.75,568.75,568.75,-1.25,-0.22%,0,0
05/30/2019,570,570,570,570,-2,-0.35%,0,0
05/29/2019,572,572,572,572,4.75,+0.84%,0,0
05/28/2019,567.25,567.25,567.25,567.25,2.75,+0.49%,0,0
05/24/2019,564.5,564.5,564.5,564.5,-1.75,-0.31%,0,0
05/23/2019,566.25,566.25,566.25,566.25,-8.25,-1.44%,0,0
05/22/2019,574.5,574.5,574.5,574.5,0,0.00%,0,0
05/21/2019,574.5,574.5,574.5,574.5,-7.75,-1.33%,0,0
05/20/2019,582.25,582.25,582.25,582.25,0,0.00%,0,0
05/17/2019,582.25,582.25,582.25,582.25,-1.5,-0.26%,0,0
05/16/2019,583.75,583.75,583.75,583.75,8.5,+1.48%,0,0
05/15/2019,575.25,575.25,575.25,575.25,-4.5,-0.78%,0,0
05/14/2019,579.75,579.75,579.75,579.75,1.5,+0.26%,0,0
05/13/2019,578.25,578.25,578.25,578.25,-1.75,-0.30%,0,0
05/10/2019,580,580,580,580,4,+0.69%,0,0
05/09/2019,576,576,576,576,-4.75,-0.82%,0,0
05/08/2019,580.75,580.75,580.75,580.75,-0.5,-0.09%,0,0
05/07/2019,581.25,581.25,581.25,581.25,8.75,+1.53%,0,0
05/06/2019,572.5,572.5,572.5,572.5,-8,-1.38%,0,0
05/03/2019,580.5,580.5,580.5,580.5,-0.75,-0.13%,0,0
05/02/2019,581.25,581.25,581.25,581.25,-1,-0.17%,0,0
05/01/2019,582.25,582.25,582.25,582.25,0,0.00%,0,0
